110	56	2220	24495	0
110	56	4248	24495	0
110	56	3859	24495	0
110	56	3248	24495	0
110	56	4110	24495	0
110	56	460	24495	0
110	56	2942	24495	0
110	56	2759	24495	0
110	56	3089	24495	0
110	56	378	24495	0
110	56	6496	24495	0
110	56	7589	24495	0
110	56	500	24495	0
110	56	5330	24495	0
110	56	6775	24496	0
110	56	4089	24496	0
110	56	7486	24496	0
110	56	808	24496	0
110	56	3371	24496	0
110	56	5020	24496	0
110	56	5418	24496	0
110	56	5147	24496	0
110	56	4459	24496	0
110	56	4315	24496	0
110	56	1302	24496	0
110	56	4053	24496	0
110	56	4788	24496	0
110	56	55	24496	0
110	56	2108	24496	0
110	56	4372	24496	0
110	56	3170	24496	0
110	56	7616	24496	0
110	56	2808	24498	0
110	56	7361	24498	0
110	56	7290	24498	0
110	56	3478	24498	0
110	56	4782	24499	0
110	56	3673	24499	0
4015	42	1062	24504	0
1224	49	6690	24592	0
3190	19	4023	24598	0
2672	97	1342	24651	0
3667	123	888	24721	0
3719	114	3362	24901	0
3550	76	3694	24942	0
3605	101	4281	24973	0
6703	109	5729	24984	0
2439	35	5213	25004	0
3605	101	5621	25115	0
6449	124	5071	25140	0
5171	136	2395	25185	0
5171	53	2395	25219	0
3605	101	7445	25237	0
5171	23	2395	25252	0
821	83	5847	25290	0
3605	101	5572	25340	0
1962	38	2395	25510	0
1962	113	2395	25527	0
36	76	4137	25548	0
3605	101	4756	25573	0
3605	101	122	25647	0
2711	49	4290	25660	0
36	76	4137	25689	0
7628	48	61	25802	0
3605	101	134	25903	0
4325	102	3165	25984	0
3605	101	7047	26025	0
5683	114	7049	26052	0
3605	101	7667	26114	0
386	101	5326	26166	0
386	101	5326	26176	0
6495	65	7061	26212	0
7667	101	1954	26308	0
7628	19	61	26393	0
7667	101	2493	26428	0
5970	13	1669	26432	0
7667	101	7647	26525	0
1315	120	3625	26622	0
7667	101	7418	26624	0
7667	101	7178	26695	0
6538	124	4953	26736	0
6538	124	4953	26800	0
6538	63	4953	26817	0
6538	124	4953	26843	0
386	101	4580	26844	0
7178	101	5294	26847	0
6538	63	4953	26878	0
3616	56	4376	26919	0
3616	56	5406	26919	0
3616	56	4999	26919	0
3616	56	4675	26919	0
3616	56	2790	26919	0
3616	56	2742	26919	0
3616	56	4763	26919	0
3616	56	6741	26919	0
3616	56	5834	26919	0
3616	56	630	26919	0
3616	56	3287	26919	0
3616	56	7187	26919	0
3616	56	1949	26919	0
3616	56	2833	26919	0
3616	56	5381	26920	0
3616	56	5786	26920	0
3616	56	1021	26920	0
3616	56	1353	26920	0
3616	56	7423	26920	0
3616	56	591	26920	0
3616	56	3205	26920	0
3616	56	1360	26920	0
3616	56	2206	26920	0
3616	56	5135	26920	0
3616	56	1788	26920	0
3616	56	618	26920	0
3616	56	3857	26920	0
3616	56	1128	26920	0
3616	56	5779	26920	0
3616	56	3064	26920	0
3616	56	3071	26920	0
3616	56	6345	26920	0
3616	56	1915	26920	0
3616	56	4081	26920	0
3616	56	6283	26920	0
3616	56	1640	26920	0
3616	56	1365	26920	0
3616	56	6678	26920	0
3616	56	5959	26920	0
3616	56	4706	26920	0
3616	56	3015	26920	0
3616	56	6395	26920	0
3616	56	151	26921	0
3616	56	3636	26921	0
3616	56	4831	26921	0
3616	56	7172	26921	0
3616	56	7378	26921	0
3616	56	101	26921	0
3616	56	6103	26921	0
3616	56	1418	26922	0
3616	56	5901	26922	0
3616	56	1240	26922	0
3616	56	5638	26922	0
3616	56	4341	26922	0
3616	56	1428	26922	0
3616	56	1069	26922	0
3616	56	625	26922	0
3616	56	2281	26923	0
3616	56	2765	26923	0
3616	56	3772	26923	0
3616	56	3101	26923	0
3616	56	3395	26923	0
3616	56	7130	26923	0
3616	56	5493	26923	0
3616	56	3047	26924	0
3616	56	125	26924	0
3616	56	5792	26924	0
3616	56	5882	26924	0
3616	56	5928	26924	0
3616	56	3875	26924	0
3616	56	5169	26924	0
3616	56	5106	26924	0
3616	56	1441	26924	0
3616	56	6732	26924	0
3616	56	1566	26924	0
3616	56	3218	26924	0
3616	56	3924	26925	0
3616	56	367	26925	0
3616	56	5256	26925	0
3616	56	5762	26925	0
3616	56	628	26925	0
7178	101	2831	26928	0
5926	64	2022	26938	0
7178	101	212	26999	0
3616	56	3076	27003	0
7340	101	1342	27024	0
6662	102	3770	27102	0
4508	102	6286	27113	0
7178	101	7262	27122	0
5970	13	3326	27161	0
6662	102	3770	27170	0
7178	101	2059	27198	0
450	16	7107	27221	0
5578	101	6083	27231	0
4508	102	6286	27289	0
5578	42	6083	27337	0
450	16	7107	27355	0
450	16	7107	27375	0
5955	38	4794	27427	0
2059	101	1913	27495	0
7684	85	7049	27509	0
7684	85	7049	27518	0
3918	102	4833	27524	0
2059	101	3783	27602	0
6641	136	4696	27699	0
6641	15	4696	27710	0
6641	92	4696	27716	0
874	101	1013	27737	0
2059	101	4589	27787	0
5145	5	1342	27806	0
52	101	4676	27877	0
5926	39	2022	27878	0
4589	101	6697	27919	0
5762	97	5381	27928	0
5762	97	4999	27930	0
5762	97	2742	27930	0
5762	97	5834	27930	0
5762	97	4763	27930	0
5762	97	4675	27930	0
5762	97	2833	27931	0
5762	97	1788	27931	0
5762	97	1128	27931	0
5762	97	5786	27931	0
5762	97	6283	27931	0
5762	97	630	27931	0
5762	97	6678	27931	0
5762	97	6741	27931	0
5762	97	5406	27931	0
5762	97	5959	27931	0
5762	97	2790	27931	0
5762	97	4376	27931	0
5762	97	3064	27931	0
5762	97	3287	27931	0
5762	97	1365	27931	0
5762	97	1353	27931	0
5762	97	1949	27931	0
5762	97	5779	27931	0
5762	97	6395	27931	0
5762	97	3205	27931	0
5762	97	7187	27931	0
5762	97	3015	27932	0
5762	97	5135	27932	0
5762	97	6345	27932	0
5762	97	591	27932	0
5762	97	4706	27932	0
5762	97	1360	27932	0
5762	97	101	27932	0
5762	97	618	27932	0
5762	97	1640	27932	0
5762	97	151	27932	0
5762	97	2206	27932	0
5762	97	4081	27932	0
5762	97	1915	27932	0
5762	97	3071	27932	0
5762	97	4831	27932	0
5762	97	7423	27932	0
5762	97	1021	27932	0
5762	97	3857	27932	0
5762	97	625	27933	0
5762	97	6103	27933	0
5762	97	1069	27933	0
5762	97	7378	27933	0
5762	97	7172	27933	0
5762	97	1428	27933	0
5762	97	3636	27933	0
5762	97	5638	27933	0
5762	97	2765	27934	0
5762	97	4341	27934	0
5762	97	1418	27934	0
5762	97	1240	27934	0
5762	97	3395	27934	0
5762	97	5901	27934	0
5762	97	3101	27935	0
5762	97	5882	27935	0
5762	97	5493	27935	0
5762	97	2281	27935	0
5762	97	7130	27935	0
5762	97	3772	27935	0
5762	97	3875	27935	0
5762	97	5169	27935	0
5762	97	5106	27935	0
5762	97	3218	27935	0
5762	97	5928	27936	0
5762	97	6732	27936	0
5762	97	3924	27936	0
5762	97	367	27936	0
5762	97	1441	27936	0
5762	97	628	27936	0
5762	97	125	27936	0
5762	97	5256	27936	0
5762	97	5792	27936	0
5762	97	3616	27936	0
5762	97	1566	27936	0
5762	97	3047	27936	0
1951	80	3504	27980	0
5762	97	3076	28014	0
3977	101	6703	28094	0
5926	13	2022	28113	0
4589	101	3628	28213	0
70	49	6690	28229	0
70	49	6690	28236	0
4589	101	636	28292	0
3768	16	3680	28348	0
898	3	4279	28368	0
2156	47	6912	28593	0
350	27	4798	28652	0
4600	121	6947	28669	0
350	27	4798	28682	0
5145	63	7340	28691	0
514	101	1776	28697	0
514	101	1776	28703	0
7209	113	2274	28711	0
5855	102	3094	28724	0
6105	79	6912	28770	0
6751	113	868	28795	0
6751	76	868	28808	0
2236	115	3980	28858	0
4763	93	7187	28904	0
4763	93	2790	28904	0
4763	93	4675	28904	0
4763	93	630	28904	0
4763	93	4376	28904	0
4763	93	5834	28904	0
4763	93	6741	28904	0
4763	93	6678	28905	0
4763	93	1360	28905	0
4763	93	1949	28905	0
4763	93	5135	28905	0
4763	93	6395	28905	0
4763	93	1021	28905	0
4763	93	1353	28905	0
4763	93	2833	28905	0
4763	93	3064	28905	0
4763	93	5779	28905	0
4763	93	1128	28905	0
4763	93	3015	28905	0
4763	93	3071	28905	0
4763	93	6283	28905	0
4763	93	6345	28905	0
4763	93	5406	28905	0
4763	93	1915	28905	0
4763	93	2206	28905	0
4763	93	5959	28905	0
4763	93	5786	28905	0
4763	93	591	28905	0
4763	93	4706	28906	0
4763	93	1640	28906	0
4763	93	101	28906	0
4763	93	151	28906	0
4763	93	5381	28906	0
4763	93	618	28906	0
4763	93	7172	28906	0
4763	93	7378	28906	0
4763	93	4831	28906	0
4763	93	6103	28906	0
4763	93	1418	28907	0
4763	93	4341	28907	0
4763	93	1428	28907	0
4763	93	5901	28907	0
4763	93	3636	28907	0
4763	93	625	28907	0
4763	93	5493	28908	0
4763	93	2765	28908	0
4763	93	3101	28908	0
4763	93	7130	28908	0
4763	93	3772	28908	0
4763	93	3395	28908	0
4763	93	2281	28908	0
4763	93	5792	28909	0
4763	93	3218	28909	0
4763	93	3047	28909	0
4763	93	5106	28909	0
4763	93	5169	28909	0
4763	93	5882	28909	0
4763	93	3875	28909	0
4763	93	6732	28909	0
4763	93	367	28910	0
4763	93	1441	28910	0
4763	93	125	28910	0
4763	93	5928	28910	0
4763	93	5256	28910	0
4763	93	3616	28910	0
4763	93	1566	28910	0
4763	93	5762	28910	0
4763	93	628	28910	0
4600	121	569	28945	0
4763	93	2742	28953	0
6949	102	4953	28974	0
6949	101	4953	28987	0
4763	93	3076	28988	0
6949	101	4953	29008	0
2236	115	3980	29045	0
6949	101	4953	29056	0
729	102	2570	29064	0
6949	101	4953	29073	0
388	101	1607	29112	0
388	101	1607	29125	0
6949	101	4953	29140	0
3605	101	558	29146	0
6949	101	4953	29152	0
4600	121	6371	29167	0
6949	101	4953	29172	0
6949	101	4953	29185	0
6949	101	4953	29283	0
6949	101	4953	29299	0
6964	101	968	29318	0
4763	93	1069	29326	0
6949	136	4953	29327	0
4376	24	7187	29428	0
4376	24	630	29428	0
4376	24	1949	29428	0
4376	24	2790	29428	0
4376	24	4999	29428	0
4376	24	4675	29428	0
4376	24	2742	29428	0
4376	24	4763	29428	0
4376	24	5834	29428	0
4376	24	6741	29428	0
4376	24	3205	29429	0
4376	24	1915	29429	0
4376	24	5959	29429	0
4376	24	6283	29429	0
4376	24	591	29429	0
4376	24	5779	29429	0
4376	24	2206	29429	0
4376	24	1360	29429	0
4376	24	5135	29429	0
4376	24	618	29429	0
4376	24	1021	29429	0
4376	24	2833	29429	0
4376	24	5406	29429	0
4376	24	3064	29429	0
4376	24	7423	29429	0
4376	24	5786	29429	0
4376	24	3287	29429	0
4376	24	1128	29429	0
4376	24	6395	29429	0
4376	24	1788	29429	0
4376	24	1640	29429	0
4376	24	6678	29429	0
4376	24	6345	29429	0
4376	24	1353	29429	0
4376	24	1365	29429	0
4376	24	4081	29429	0
4376	24	151	29430	0
4376	24	101	29430	0
4376	24	3636	29430	0
4376	24	7172	29430	0
4376	24	3857	29430	0
4376	24	6103	29430	0
4376	24	7378	29430	0
4376	24	4706	29430	0
4376	24	5381	29430	0
4376	24	5638	29431	0
4376	24	4341	29431	0
4376	24	1428	29431	0
4376	24	625	29431	0
4376	24	1240	29431	0
4376	24	5901	29431	0
4376	24	1418	29431	0
4376	24	2765	29432	0
4376	24	3395	29432	0
4376	24	3772	29432	0
4376	24	5493	29432	0
4376	24	2281	29432	0
4376	24	7130	29432	0
4376	24	3101	29432	0
4376	24	5106	29433	0
4376	24	6732	29433	0
4376	24	3047	29433	0
4376	24	3218	29433	0
4376	24	3616	29433	0
4376	24	5792	29433	0
4376	24	5169	29433	0
4376	24	125	29433	0
4376	24	5882	29433	0
4376	24	3875	29433	0
4376	24	367	29434	0
4376	24	628	29434	0
4376	24	5762	29434	0
4376	24	5928	29434	0
4376	24	3924	29434	0
4376	24	1566	29434	0
4376	24	5256	29434	0
4376	24	1441	29434	0
956	114	4154	29471	0
956	114	4154	29479	0
5875	101	1576	29495	0
4376	24	3076	29512	0
4696	101	7332	29556	0
2236	115	410	29563	0
7659	23	6083	29571	0
7659	23	6083	29700	0
7659	23	6083	29707	0
7659	23	6083	29716	0
2393	80	6621	29728	0
2236	115	410	29791	0
1367	73	6083	29977	0
4600	121	5529	29999	0
4889	118	3469	30024	0
7503	114	6083	30029	0
6527	124	5803	30061	0
7271	3	3640	30126	0
5326	114	5156	30149	0
2236	115	1023	30221	0
2236	115	1023	30363	0
6867	13	3469	30504	0
5803	124	6527	30504	0
1827	54	6083	30566	0
5934	124	6767	30573	0
7043	13	4539	30600	0
7043	136	4539	30609	0
4816	23	7409	30746	0
6964	101	2813	30749	0
4816	23	7409	30757	0
7332	98	4696	30789	0
3704	114	3291	30848	0
2236	115	5001	30854	0
3704	114	3291	30888	0
6949	102	4953	30900	0
7027	101	6083	30945	0
2236	115	5001	30970	0
1016	17	4539	30999	0
3704	101	3291	31017	0
5326	101	1916	31026	0
3469	13	6867	31031	0
6134	76	1580	31037	0
3704	101	3291	31039	0
7271	3	1887	31058	0
6818	114	1585	31086	0
6458	101	2015	31106	0
6633	89	4539	31118	0
6633	85	4539	31124	0
6633	13	4539	31130	0
6643	80	4398	31141	0
6633	65	4539	31150	0
6633	96	4539	31156	0
6815	113	2846	31159	0
1367	87	6083	31163	0
5326	101	3194	31266	0
2455	13	4473	31306	0
7027	101	6083	31366	0
7027	101	6083	31374	0
5836	39	3099	31423	0
5836	39	2604	31433	0
514	85	1776	31653	0
36	52	4137	31666	0
914	63	6516	31728	0
5903	41	1580	31961	0
883	63	1010	32010	0
4915	124	6075	32073	0
473	76	5468	32098	0
84	72	4969	32227	0
2308	101	3440	32246	0
2933	23	7049	32367	0
1916	101	3070	32371	0
84	13	4969	32388	0
5749	101	6083	32402	0
84	110	4969	32412	0
2106	115	6832	32423	0
5749	13	6083	32486	0
5749	23	6083	32505	0
5190	5	7340	32595	0
6643	11	4398	32597	0
883	124	4560	32685	0
1962	23	3764	32688	0
4216	17	2038	32765	0
1962	113	3764	32826	0
3156	101	2756	32846	0
3156	101	2756	32867	0
3156	101	2756	32878	0
153	102	5595	32882	0
3508	63	6516	33012	0
1916	101	877	33143	0
70	15	6690	33153	0
3508	92	6516	33185	0
5145	5	5190	33196	0
2236	115	72	33207	0
3508	92	6516	33232	0
2236	115	72	33319	0
5037	39	6075	33339	0
4401	42	5593	33547	0
1916	101	3502	33552	0
1916	101	3502	33560	0
4641	32	2340	33593	0
1916	101	3502	33623	0
1916	101	3502	33632	0
7429	41	5037	33726	0
4910	101	5145	33737	0
6815	113	6010	33760	0
1916	101	1486	33777	0
1916	101	1486	33788	0
6815	113	4769	33862	0
3550	123	3694	33927	0
6815	113	3154	33936	0
3550	76	3694	33951	0
1916	102	6636	33974	0
6134	32	1580	34058	0
3642	101	3200	34076	0
3642	101	3200	34093	0
1916	102	2721	34097	0
3550	76	3694	34143	0
2236	115	3298	34169	0
2236	115	3298	34312	0
6964	101	4931	34386	0
7326	97	4013	34485	0
5506	101	153	34561	0
1916	101	5156	34592	0
1916	101	5156	34604	0
2236	115	5111	34723	0
7094	85	3497	34761	0
7094	85	3497	34775	0
7094	85	3497	34789	0
7094	10	3497	34802	0
5506	125	5595	34827	0
6820	125	2907	34838	0
5506	87	5595	34839	0
3551	65	4624	34843	0
2236	115	5111	34862	0
6912	114	1580	34897	0
4641	32	2340	34904	0
1293	101	2801	34953	0
1293	101	2801	34961	0
3551	13	4624	34981	0
6820	82	2907	35066	0
5595	87	153	35092	0
153	101	5506	35164	0
7473	101	7223	35171	0
153	87	5506	35173	0
153	105	5506	35179	0
4444	100	1223	35190	0
4444	100	1734	35248	0
7473	101	7223	35263	0
7473	101	7223	35270	0
5359	102	3700	35278	0
7473	101	7223	35280	0
6820	125	2907	35294	0
7473	101	7223	35315	0
7473	101	7223	35336	0
6261	13	2432	35417	0
6261	13	2432	35425	0
4444	100	3454	35439	0
4444	100	4198	35510	0
883	100	7396	35590	0
4444	100	5214	35596	0
7654	114	7593	35633	0
94	102	807	35716	0
6964	101	5238	35824	0
153	101	5506	35886	0
153	101	5506	35888	0
5986	101	7673	35938	0
6820	125	2907	35967	0
3469	101	6867	35976	0
2946	114	552	35994	0
7473	101	7223	36005	0
4744	66	4561	36041	0
839	101	4472	36066	0
4744	63	4561	36080	0
4444	100	784	36090	0
4744	96	4561	36098	0
153	131	5506	36100	0
4744	76	4561	36110	0
153	65	5506	36122	0
4744	50	4561	36130	0
4444	100	3454	36132	0
5359	115	3700	36134	0
4444	100	4198	36177	0
3019	85	2238	36184	0
3019	85	2238	36213	0
4444	100	5214	36245	0
5359	47	3700	36289	0
6820	125	2907	36304	0
6815	65	3154	36319	0
5009	79	5607	36378	0
5843	24	5274	36451	0
6820	125	2907	36501	0
3202	92	807	36503	0
5843	24	5274	36504	0
2423	101	6763	36520	0
2423	101	6763	36553	0
4164	17	3586	36599	0
2423	54	6763	36611	0
7261	101	6763	36654	0
7261	101	6763	36671	0
3202	97	807	36745	0
6912	101	3350	36762	0
3202	64	807	36782	0
2744	101	6075	36797	0
3202	64	807	36809	0
7640	65	6763	36882	0
4529	101	395	36897	0
4529	101	395	36955	0
5843	24	1686	36980	0
5400	114	2828	36984	0
5400	114	2828	36993	0
6964	101	329	37007	0
5756	85	4296	37016	0
6964	101	4373	37047	0
1243	123	7564	37065	0
914	63	6516	37208	0
5353	13	7083	37303	0
6815	65	4769	37312	0
7228	101	4231	37318	0
447	127	7100	37326	0
5353	13	4682	37338	0
2423	101	807	37343	0
2423	101	807	37350	0
2423	54	807	37357	0
3664	3	3572	37361	0
7013	41	6703	37374	0
883	100	2996	37405	0
3814	95	416	37424	0
4696	120	7139	37428	0
3814	110	416	37429	0
1756	5	7013	37490	0
7601	114	4981	37507	0
5756	92	4296	37518	0
7446	74	7498	37597	0
5353	13	6760	37629	0
6198	102	2866	37743	0
5756	64	4296	37744	0
6198	102	2866	37762	0
6198	102	2866	37774	0
6198	102	2866	37785	0
6198	102	2866	37796	0
4580	101	1175	37811	0
5756	13	4296	37837	0
5167	64	7446	37843	0
914	63	6516	37848	0
1962	38	3764	37859	0
2904	27	5874	37898	0
5756	13	4296	37947	0
5644	39	807	37962	0
5756	13	4296	37985	0
5644	39	807	37990	0
1585	101	6818	38007	0
660	124	3700	38041	0
5403	42	6658	38072	0
4580	101	1193	38111	0
7640	65	807	38137	0
6815	65	6010	38151	0
660	26	3700	38151	0
1756	114	7013	38244	0
660	61	3700	38260	0
4580	101	2323	38278	0
1260	94	7337	38328	0
4603	66	5037	38387	0
5199	54	2749	38466	0
7315	85	343	38504	0
5381	114	630	38553	0
5381	114	4675	38553	0
5381	114	7187	38553	0
5381	114	1949	38553	0
5381	114	2742	38553	0
5381	114	5834	38553	0
5381	114	3064	38553	0
5381	114	5406	38553	0
5381	114	2790	38553	0
5381	114	4763	38553	0
5381	114	3287	38553	0
5381	114	2833	38553	0
5381	114	6741	38553	0
5381	114	4999	38553	0
5381	114	1640	38554	0
5381	114	5779	38554	0
5381	114	5786	38554	0
5381	114	7423	38554	0
5381	114	3071	38554	0
5381	114	1353	38554	0
5381	114	3015	38554	0
5381	114	3857	38554	0
5381	114	6678	38554	0
5381	114	3205	38554	0
5381	114	5959	38554	0
5381	114	6283	38554	0
5381	114	4706	38554	0
5381	114	1365	38554	0
5381	114	6395	38554	0
5381	114	6345	38554	0
5381	114	1128	38554	0
5381	114	618	38554	0
5381	114	1360	38554	0
5381	114	1788	38554	0
5381	114	151	38555	0
5381	114	101	38555	0
5381	114	4831	38555	0
5381	114	6103	38555	0
5381	114	3636	38555	0
5381	114	7172	38555	0
5381	114	7378	38555	0
5381	114	5638	38556	0
5381	114	1418	38556	0
5381	114	1428	38556	0
5381	114	1240	38556	0
5381	114	5901	38556	0
5381	114	625	38556	0
5381	114	1069	38556	0
5381	114	4341	38556	0
5381	114	2765	38557	0
5381	114	5493	38557	0
5381	114	3101	38557	0
5381	114	7130	38557	0
5381	114	3395	38557	0
5381	114	3772	38557	0
5381	114	2281	38557	0
5381	114	5169	38558	0
5381	114	1566	38558	0
5381	114	1441	38558	0
5381	114	3875	38558	0
5381	114	3924	38558	0
5381	114	3616	38558	0
5381	114	125	38558	0
5381	114	5106	38558	0
5381	114	5792	38558	0
5381	114	5882	38558	0
5381	114	3047	38558	0
5381	114	5762	38559	0
5381	114	5256	38559	0
5381	114	628	38559	0
2454	15	5821	38579	0
7315	85	343	38597	0
5381	114	1021	38606	0
5381	114	3076	38637	0
7139	83	1792	38641	0
3572	131	2681	38862	0
6169	114	6171	39205	0
3275	19	5801	39333	0
3156	101	244	39547	0
1847	93	7059	39552	0
5615	63	6516	39552	0
3156	101	244	39573	0
3156	101	244	39591	0
6964	101	5437	39653	0
1632	3	1058	39803	0
6865	121	2044	39813	0
6171	50	2270	39859	0
5673	114	6481	39893	0
7185	13	4642	39913	0
3448	101	1031	39936	0
5169	97	4763	40011	0
5169	97	4999	40011	0
5169	97	4675	40011	0
5169	97	7187	40011	0
5169	97	5834	40011	0
5169	97	2742	40011	0
5169	97	630	40011	0
5169	97	2206	40012	0
5169	97	1021	40012	0
5169	97	5786	40012	0
5169	97	2833	40012	0
5169	97	6283	40012	0
5169	97	5779	40012	0
5169	97	5959	40012	0
5169	97	3287	40012	0
5169	97	2790	40012	0
5169	97	1788	40012	0
5169	97	3064	40012	0
5169	97	6395	40012	0
5169	97	1949	40012	0
5169	97	7423	40012	0
5169	97	3015	40012	0
5169	97	5135	40012	0
5169	97	6678	40012	0
5169	97	3205	40012	0
5169	97	1365	40012	0
5169	97	4376	40012	0
5169	97	1128	40012	0
5169	97	6741	40012	0
5169	97	3071	40012	0
5169	97	6345	40012	0
5169	97	1353	40012	0
5169	97	5406	40012	0
5169	97	7172	40013	0
5169	97	4081	40013	0
5169	97	151	40013	0
5169	97	7378	40013	0
5169	97	101	40013	0
5169	97	6103	40013	0
5169	97	5381	40013	0
5169	97	1640	40013	0
5169	97	4706	40013	0
5169	97	591	40013	0
5169	97	1360	40013	0
5169	97	4831	40013	0
5169	97	1915	40013	0
5169	97	3857	40013	0
5169	97	3636	40013	0
5169	97	618	40013	0
5169	97	5638	40014	0
5169	97	1240	40014	0
5169	97	625	40014	0
5169	97	1418	40014	0
5169	97	1428	40014	0
5169	97	1069	40014	0
5169	97	4341	40015	0
5169	97	3101	40015	0
5169	97	5901	40015	0
5169	97	2765	40015	0
5169	97	3395	40015	0
5169	97	5493	40015	0
5169	97	3047	40016	0
5169	97	3875	40016	0
5169	97	5882	40016	0
5169	97	5792	40016	0
5169	97	3218	40016	0
5169	97	2281	40016	0
5169	97	6732	40016	0
5169	97	5106	40016	0
5169	97	3772	40016	0
5169	97	7130	40016	0
5169	97	5928	40017	0
5169	97	367	40017	0
5169	97	5762	40017	0
5169	97	1566	40017	0
5169	97	3616	40017	0
5169	97	1441	40017	0
5169	97	5256	40017	0
5169	97	3924	40017	0
5169	97	125	40017	0
5169	97	628	40017	0
2886	67	2707	40019	0
6865	121	5205	40030	0
6865	121	4135	40064	0
5169	97	3076	40095	0
5131	110	2395	40123	0
5131	41	2395	40143	0
6865	121	6139	40169	0
5448	85	1216	40204	0
6865	121	441	40231	0
6865	121	3631	40309	0
6865	121	2608	40374	0
4580	123	4721	40444	0
6865	121	2678	40515	0
4282	76	5847	40516	0
2846	41	4769	40526	0
6865	121	4992	40572	0
4580	123	1882	40574	0
7369	101	39	40645	0
5013	79	6690	40695	0
5013	79	6690	40705	0
2846	41	3154	40714	0
6865	121	2766	40737	0
6865	121	1389	40760	0
2846	41	6010	40816	0
4580	101	675	40822	0
6865	121	7020	40862	0
2846	41	81	40867	0
5427	19	6484	40896	0
6912	114	6105	40899	0
4580	101	1020	40934	0
1674	101	1980	40974	0
2846	41	6815	40997	0
6912	114	3350	41008	0
5131	23	120	41011	0
3568	63	3049	41033	0
5131	41	120	41098	0
3568	20	3049	41128	0
6865	121	3774	41173	0
3568	52	3049	41177	0
3568	114	3049	41239	0
6865	121	6154	41251	0
6865	121	5438	41313	0
3568	114	3049	41342	0
4103	101	5037	41349	0
4580	101	5415	41358	0
6865	121	233	41370	0
2803	114	5145	41371	0
5145	114	5190	41399	0
3568	66	3049	41431	0
5145	131	5190	41447	0
6865	121	1831	41453	0
7369	87	6849	41464	0
6865	121	4069	41517	0
5651	114	6083	41524	0
1226	49	4841	41578	0
1226	49	4841	41593	0
1226	49	4841	41595	0
1226	49	4841	41600	0
3923	13	2395	41611	0
6865	121	6619	41664	0
6865	121	7387	41720	0
2118	64	7049	41738	0
6446	47	807	41753	0
6446	131	807	41780	0
1315	118	4942	41811	0
2071	101	3383	41813	0
6714	85	1137	41835	0
7135	38	2395	41855	0
1619	101	1209	41868	0
1482	102	6534	41904	0
5967	13	3865	41913	0
1315	118	651	41927	0
5274	24	1686	41959	0
5274	24	1686	41981	0
1882	35	4526	42012	0
1315	118	3625	42095	0
5651	23	6083	42178	0
1315	118	1567	42197	0
1619	101	1209	42263	0
1882	35	5769	42285	0
1882	35	5769	42292	0
5651	23	6083	42299	0
1619	101	1209	42310	0
6090	125	4953	42311	0
5145	102	1342	42335	0
3115	118	1567	42357	0
1619	101	1209	42370	0
6810	101	4732	42413	0
4432	64	2614	42442	0
5836	39	4771	42520	0
6810	101	184	42540	0
3115	118	1315	42545	0
1882	101	4580	42592	0
3115	118	1340	42651	0
5394	114	5609	42653	0
3115	118	1643	42700	0
1882	101	4580	42703	0
5651	101	6083	42759	0
3115	118	6765	42863	0
3115	118	5608	42935	0
2282	16	3839	43086	0
